https://www.bpmco.com/property/2301-pearl-st/,Unit #75 (2301),1,1,Location:2301 Pearl St.,Neighborhood:North of Campus,Pets:No Pets,Zoning:2,1650
https://www.bpmco.com/property/936-university-ave/,House (936 - Front House),6,2,Location:936 University Ave.,Neighborhood:West of Campus (The Hill),Pets:No Pets,Zoning:4,8180
https://www.bpmco.com/property/934-14th-st/,Unit #2,3,2,Location:934 14th St.,Neighborhood:West of Campus (The Hill),Pets:No Pets,Zoning:3,3590
https://www.bpmco.com/property/925-pennsylvania-ave/,House (925),3,1,Location:925 Pennsylvania Ave.,Neighborhood:West of Campus (The Hill),Pets:Negotiable,Zoning:4,4025
https://www.bpmco.com/property/2303-walnut-st/,Unit #1,4,2,Location:2303 Walnut St.,Neighborhood:North of Campus,Pets:No Pets,Zoning:4,4690
https://www.bpmco.com/property/935-broadway/,#205,1,1,Location:935 Braodway #205,Neighborhood:West of Campus (The Hill),Pets:No Pets,Zoning:4,2420
https://www.bpmco.com/property/950-university-ave/,House (950),4,4,Location:950 University Ave.,Neighborhood:West of Campus (The Hill),Pets:No Pets,Zoning:4,6245
https://www.bpmco.com/property/2323-south-st/,Unit #1,4,2,Location:2323 South St.,Neighborhood:North of Campus,Pets:Pets,Zoning:4,4060
https://www.bpmco.com/property/921-roxwood-lane/,921 Roxwood Lane,2,5,Location:921 Roxwood Lane,Neighborhood:East of Campus,Pets:Negotiable,Zoning:4,2495
https://www.bpmco.com/property/615-alpine/,Unit #2,2,1,Location:615 Alpine,Neighborhood:North of Campus,Pets:Negotiable,Zoning:3,1850
https://www.bpmco.com/property/652-dewey-ave/,House (652),3,2,Location:652 Dewey Ave,Neighborhood:North of Campus,Pets:No Pets,Zoning:3,3135
https://www.bpmco.com/property/605-s40th-st/,House (605),5,5,Location:605 S. 40th St.,Neighborhood:South of Campus,Pets:No Pets,Zoning:3,3895
https://www.bpmco.com/property/709-18th-street/,House (709),5,3,Location:709 18th Street,Neighborhood:West of Campus (The Hill),Pets:No Pets,Zoning:4,6495
